t_ms,soma_v_mV
3.152399999998582985e+02,-6.696289107459081436e+01
3.152599999998582803e+02,-6.696020096391704612e+01
3.152799999998582621e+02,-6.695752327136221993e+01
3.152999999998582439e+02,-6.695485765333367567e+01
3.153199999998582257e+02,-6.695220376135358720e+01
3.153399999998582075e+02,-6.694956123342436172e+01
3.153599999998581893e+02,-6.694692968643400377e+01
3.153799999998581711e+02,-6.694430871112318471e+01
3.153999999998581529e+02,-6.694169787031793817e+01
3.154199999998581347e+02,-6.693909670036102000e+01
3.154399999998581166e+02,-6.693650471523316980e+01
3.154599999998580984e+02,-6.693392141241716331e+01
3.154799999998580802e+02,-6.693134627937224934e+01
3.154999999998580620e+02,-6.692877879971550215e+01
3.155199999998580438e+02,-6.692621845863563124e+01
3.155399999998580256e+02,-6.692366352002406416e+01
3.155599999998580074e+02,-6.692111009750075823e+01
3.155799999998579892e+02,-6.691855220321137665e+01
3.155999999998579710e+02,-6.691598241722878981e+01
3.156199999998579528e+02,-6.691339268687835329e+01
3.156399999998579347e+02,-6.691077499417573904e+01
3.156599999998579165e+02,-6.690812182426242316e+01
3.156799999998578983e+02,-6.690542645656455534e+01
3.156999999998578801e+02,-6.690268312298057651e+01
3.157199999998578619e+02,-6.689988707370935117e+01
3.157399999998578437e+02,-6.689703458145966408e+01
3.157599999998578255e+02,-6.689412290576746045e+01
3.157799999998578073e+02,-6.689115023245419422e+01
3.157999999998577891e+02,-6.688811559859985323e+01
3.158199999998577709e+02,-6.688501881018493123e+01
3.158399999998577528e+02,-6.688186035732707069e+01
3.158599999998577346e+02,-6.687864133045118820e+01
3.158799999998577164e+02,-6.687536333959619128e+01
3.158999999998576982e+02,-6.687202843825704690e+01
3.159199999998576800e+02,-6.686863904832748062e+01
3.159399999998576618e+02,-6.686519788389183816e+01
3.159599999998576436e+02,-6.686170787634550550e+01
3.159799999998576254e+02,-6.685817210578099434e+01
3.159999999998576072e+02,-6.685459374263027144e+01
3.160199999998575890e+02,-6.685097600122963968e+01
3.160399999998575709e+02,-6.684732210474683711e+01
3.160599999998575527e+02,-6.684363525963441077e+01
3.160799999998575345e+02,-6.683991863739964856e+01
3.160999999998575163e+02,-6.683617536164973671e+01
3.161199999998574981e+02,-6.683240849877201128e+01
3.161399999998574799e+02,-6.682862105105020589e+01
3.161599999998574617e+02,-6.682481595139749686e+01
3.161799999998574435e+02,-6.682099605918061513e+01
3.161999999998574253e+02,-6.681716415681424337e+01
3.162199999998574071e+02,-6.681332294693916651e+01
3.162399999998573890e+02,-6.680947505007833342e+01
3.162599999998573708e+02,-6.680562300192850955e+01
3.162799999998573526e+02,-6.680176924916621317e+01
3.162999999998573344e+02,-6.679791614261310428e+01
3.163199999998573162e+02,-6.679406592748156868e+01
3.163399999998572980e+02,-6.679022073181482710e+01
3.163599999998572798e+02,-6.678638255515203070e+01
3.163799999998572616e+02,-6.678255325945394816e+01
3.163999999998572434e+02,-6.677873456367866822e+01
3.164199999998572252e+02,-6.677492804255186343e+01
3.164399999998572071e+02,-6.677113512933112816e+01
3.164599999998571889e+02,-6.676735712189474725e+01
3.164799999998571707e+02,-6.676359519128398290e+01
3.164999999998571525e+02,-6.675985039181520619e+01
3.165199999998571343e+02,-6.675612366732687519e+01
3.165399999998571161e+02,-6.675241584422698793e+01
3.165599999998570979e+02,-6.674872761274119171e+01
3.165799999998570797e+02,-6.674505950717073688e+01
3.165999999998570615e+02,-6.674141189537499486e+01
3.166199999998570433e+02,-6.673778498176608309e+01
3.166399999998570252e+02,-6.673417882264944012e+01
3.166599999998570070e+02,-6.673059334996899850e+01
3.166799999998569888e+02,-6.672702839908210137e+01
3.166999999998569706e+02,-6.672348373699158230e+01
3.167199999998569524e+02,-6.671995908862056979e+01
3.167399999998569342e+02,-6.671645415976801985e+01
3.167599999998569160e+02,-6.671296865617090077e+01
3.167799999998568978e+02,-6.670950229862215508e+01
3.167999999998568796e+02,-6.670605483440103001e+01
3.168199999998568615e+02,-6.670262604543032126e+01
3.168399999998568433e+02,-6.669921575363575528e+01
3.168599999998568251e+02,-6.669582382398529319e+01
3.168799999998568069e+02,-6.669245016565632511e+01
3.168999999998567887e+02,-6.668909473173158631e+01
3.169199999998567705e+02,-6.668575751776432980e+01
3.169399999998567523e+02,-6.668243855948301757e+01
3.169599999998567341e+02,-6.667913792984816723e+01
3.169799999998567159e+02,-6.667585573564022638e+01
3.169999999998566977e+02,-6.667259211374364725e+01
3.170199999998566796e+02,-6.666934722728369422e+01
3.170399999998566614e+02,-6.666612126175712660e+01
3.170599999998566432e+02,-6.666291442127189271e+01
3.170799999998566250e+02,-6.665972692498078800e+01
3.170999999998566068e+02,-6.665655900376644638e+01
3.171199999998565886e+02,-6.665341089720581635e+01
3.171399999998565704e+02,-6.665028285082024695e+01
3.171599999998565522e+02,-6.664717511360304059e+01
3.171799999998565340e+02,-6.664408793580851409e+01
3.171999999998565158e+02,-6.664102156698280055e+01
3.172199999998564977e+02,-6.663797625421196358e+01
3.172399999998564795e+02,-6.663495224057196253e+01
3.172599999998564613e+02,-6.663194976376426837e+01
3.172799999998564431e+02,-6.662896905491986388e+01
3.172999999998564249e+02,-6.662601033755581170e+01
3.173199999998564067e+02,-6.662307382667043498e+01
3.173399999998563885e+02,-6.662015972796481833e+01
3.173599999998563703e+02,-6.661726823717987145e+01
3.173799999998563521e+02,-6.661439953953917836e+01
3.173999999998563339e+02,-6.661155380928867942e+01
3.174199999998563158e+02,-6.660873120932514269e+01
3.174399999998562976e+02,-6.660593189090326405e+01
3.174599999998562794e+02,-6.660315599341076620e+01
3.174799999998562612e+02,-6.660040364420088110e+01
3.174999999998562430e+02,-6.659767495846847396e+01
3.175199999998562248e+02,-6.659497003915342361e+01
3.175399999998562066e+02,-6.659228897687012250e+01
3.175599999998561884e+02,-6.658963184986238559e+01
3.175799999998561702e+02,-6.658699872398325681e+01
3.175999999998561520e+02,-6.658438965270315180e+01
3.176199999998561339e+02,-6.658180467715206419e+01
3.176399999998561157e+02,-6.657924382619941639e+01
3.176599999998560975e+02,-6.657670711657372919e+01
3.176799999998560793e+02,-6.657419455302485289e+01
3.176999999998560611e+02,-6.657170612852758040e+01
3.177199999998560429e+02,-6.656924182447849603e+01
3.177399999998560247e+02,-6.656680161079901836e+01
3.177599999998560065e+02,-6.656438544586973194e+01
3.177799999998559883e+02,-6.656198996355271902e+01
3.177999999998559701e+02,-6.655960833810485155e+01
3.178199999998559520e+02,-6.655723225073188587e+01
3.178399999998559338e+02,-6.655485373838214969e+01
3.178599999998559156e+02,-6.655246619638457162e+01
3.178799999998558974e+02,-6.655006468103552209e+01
3.178999999998558792e+02,-6.654764582631850089e+01
3.179199999998558610e+02,-6.654520760467926266e+01
3.179399999998558428e+02,-6.654274905584021838e+01
3.179599999998558246e+02,-6.654027003773235549e+01
3.179799999998558064e+02,-6.653777051661182895e+01
3.179999999998557882e+02,-6.653524996531264435e+01
3.180199999998557701e+02,-6.653270722178869789e+01
3.180399999998557519e+02,-6.653014069542132347e+01
3.180599999998557337e+02,-6.652754868637111940e+01
3.180799999998557155e+02,-6.652492966422859411e+01
3.180999999998556973e+02,-6.652228245165098031e+01
3.181199999998556791e+02,-6.651960631594045026e+01
3.181399999998556609e+02,-6.651690099197799100e+01
3.181599999998556427e+02,-6.651416666134768718e+01
3.181799999998556245e+02,-6.651140390719835693e+01
3.181999999998556063e+02,-6.650861365823092797e+01
3.182199999998555882e+02,-6.650579713018495909e+01
3.182399999998555700e+02,-6.650295576964997224e+01
3.182599999998555518e+02,-6.650009120270702567e+01
3.182799999998555336e+02,-6.649720518946925552e+01
3.182999999998555154e+02,-6.649429958474466673e+01
3.183199999998554972e+02,-6.649137630457470038e+01
3.183399999998554790e+02,-6.648843729816435655e+01
3.183599999998554608e+02,-6.648548452462081571e+01
3.183799999998554426e+02,-6.648251993389901315e+01
3.183999999998554244e+02,-6.647954542727086391e+01
3.184199999998554063e+02,-6.647656280244218863e+01
3.184399999998553881e+02,-6.647357370870908255e+01
3.184599999998553699e+02,-6.647057962813376264e+01
3.184799999998553517e+02,-6.646758188210843343e+01
3.184999999998553335e+02,-6.646458165390301076e+01
3.185199999998553153e+02,-6.646158001720418440e+01
3.185399999998552971e+02,-6.645857796374879456e+01
3.185599999998552789e+02,-6.645557642657369968e+01
3.185799999998552607e+02,-6.645257629783749564e+01
3.185999999998552425e+02,-6.644957844151262805e+01
3.186199999998552244e+02,-6.644658370181139162e+01
3.186399999998552062e+02,-6.644359290832797171e+01
3.186599999998551880e+02,-6.644060687878668148e+01
3.186799999998551698e+02,-6.643762642012211472e+01
3.186999999998551516e+02,-6.643465232844724255e+01
3.187199999998551334e+02,-6.643168538831874059e+01
3.187399999998551152e+02,-6.642872637159179305e+01
3.187599999998550970e+02,-6.642577603606770253e+01
3.187799999998550788e+02,-6.642283512407270507e+01
3.187999999998550607e+02,-6.641990436105987783e+01
3.188199999998550425e+02,-6.641698445429291553e+01
3.188399999998550243e+02,-6.641407609164807013e+01
3.188599999998550061e+02,-6.641117994055395002e+01
3.188799999998549879e+02,-6.640829664707851521e+01
3.188999999998549697e+02,-6.640542683516505917e+01
3.189199999998549515e+02,-6.640257110601433510e+01
3.189399999998549333e+02,-6.639973003760638903e+01
3.189599999998549151e+02,-6.639690418435428398e+01
3.189799999998548969e+02,-6.639409407688003739e+01
3.189999999998548788e+02,-6.639130022190197167e+01
3.190199999998548606e+02,-6.638852310222196706e+01
3.190399999998548424e+02,-6.638576317680147554e+01
3.190599999998548242e+02,-6.638302088091508324e+01
3.190799999998548060e+02,-6.638029662636989769e+01
3.190999999998547878e+02,-6.637759080010336277e+01
3.191199999998547696e+02,-6.637490375942431342e+01
3.191399999998547514e+02,-6.637223582406235778e+01
3.191599999998547332e+02,-6.636958726692820676e+01
3.191799999998547150e+02,-6.636695830587808587e+01
3.191999999998546969e+02,-6.636434909809975125e+01
3.192199999998546787e+02,-6.636175973774632553e+01
3.192399999998546605e+02,-6.635919025665397442e+01
3.192599999998546423e+02,-6.635664062754423753e+01
3.192799999998546241e+02,-6.635411076897871396e+01
3.192999999998546059e+02,-6.635160055138021562e+01
3.193199999998545877e+02,-6.634910980356086441e+01
3.193399999998545695e+02,-6.634663831933963252e+01
3.193599999998545513e+02,-6.634418586395953810e+01
3.193799999998545331e+02,-6.634175218011492348e+01
3.193999999998545150e+02,-6.633933699347922186e+01
3.194199999998544968e+02,-6.633694001768131443e+01
3.194399999998544786e+02,-6.633456095715411038e+01
3.194599999998544604e+02,-6.633219950657850461e+01
3.194799999998544422e+02,-6.632985534761299107e+01
3.194999999998544240e+02,-6.632752814500113914e+01
3.195199999998544058e+02,-6.632521754411075676e+01
3.195399999998543876e+02,-6.632292317098205103e+01
3.195599999998543694e+02,-6.632064463488060824e+01
3.195799999998543512e+02,-6.631838153266630798e+01
3.195999999998543331e+02,-6.631613345408179327e+01
3.196199999998543149e+02,-6.631389998717921230e+01
3.196399999998542967e+02,-6.631168072335053409e+01
3.196599999998542785e+02,-6.630947526167344108e+01
3.196799999998542603e+02,-6.630728321247484303e+01
3.196999999998542421e+02,-6.630509704324988718e+01
3.197199999998542239e+02,-6.630290327832474873e+01
3.197399999998542057e+02,-6.630068690886102445e+01
3.197599999998541875e+02,-6.629843446508068894e+01
3.197799999998541693e+02,-6.629613523094236882e+01
3.197999999998541512e+02,-6.629378136367519403e+01
3.198199999998541330e+02,-6.629136756856316026e+01
3.198399999998541148e+02,-6.628889066371189642e+01
3.198599999998540966e+02,-6.628634916716367798e+01
3.198799999998540784e+02,-6.628374294488688179e+01
3.198999999998540602e+02,-6.628107292232641612e+01
3.199199999998540420e+02,-6.627834085122809427e+01
3.199399999998540238e+02,-6.627554912167066448e+01
3.199599999998540056e+02,-6.627270061032149329e+01
3.199799999998539874e+02,-6.626979854344882881e+01
3.199999999998539693e+02,-6.626684636926860605e+01
3.200199999998539511e+02,-6.626384765067936655e+01
3.200399999998539329e+02,-6.626080598805916111e+01
3.200599999998539147e+02,-6.625772497194874688e+01
3.200799999998538965e+02,-6.625460815818455274e+01
3.200999999998538783e+02,-6.625145905635878307e+01
3.201199999998538601e+02,-6.624828112430979843e+01
3.201399999998538419e+02,-6.624507776416997729e+01
3.201599999998538237e+02,-6.624185231788951000e+01
3.201799999998538055e+02,-6.623860806166689486e+01
3.201999999998537874e+02,-6.623534819945545848e+01
3.202199999998537692e+02,-6.623207585597252489e+01
3.202399999998537510e+02,-6.622879406980490558e+01
3.202599999998537328e+02,-6.622550578700541735e+01
3.202799999998537146e+02,-6.622221385541942595e+01
3.202999999998536964e+02,-6.621892101521224561e+01
3.203199999998536782e+02,-6.621562988459244536e+01
3.203399999998536600e+02,-6.621234294174382740e+01
3.203599999998536418e+02,-6.620906250630262946e+01
3.203799999998536236e+02,-6.620579072424493461e+01
3.203999999998536055e+02,-6.620252955869398193e+01
3.204199999998535873e+02,-6.619928078732507970e+01
3.204399999998535691e+02,-6.619604600570073671e+01
3.204599999998535509e+02,-6.619282663521127574e+01
3.204799999998535327e+02,-6.618962393415903023e+01
3.204999999998535145e+02,-6.618643901067876811e+01
3.205199999998534963e+02,-6.618327283645093928e+01
3.205399999998534781e+02,-6.618012626044134095e+01
3.205599999998534599e+02,-6.617700002211758203e+01
3.205799999998534418e+02,-6.617389476385019975e+01
3.205999999998534236e+02,-6.617081101094211704e+01
3.206199999998534054e+02,-6.616774912259174357e+01
3.206399999998533872e+02,-6.616470924685408761e+01
3.206599999998533690e+02,-6.616169130522941089e+01
3.206799999998533508e+02,-6.615869501108696227e+01
3.206999999998533326e+02,-6.615571991184341982e+01
3.207199999998533144e+02,-6.615276544133665482e+01
3.207399999998532962e+02,-6.614983097161638170e+01
3.207599999998532780e+02,-6.614691585778253113e+01
3.207799999998532599e+02,-6.614401947324785169e+01
3.207999999998532417e+02,-6.614114123060025463e+01
3.208199999998532235e+02,-6.613828058807983723e+01
3.208399999998532053e+02,-6.613543704744814988e+01
3.208599999998531871e+02,-6.613261014969397422e+01
3.208799999998531689e+02,-6.612979947225774424e+01
3.208999999998531507e+02,-6.612700462856996353e+01
3.209199999998531325e+02,-6.612422520425209882e+01
3.209399999998531143e+02,-6.612146067746179767e+01
3.209599999998530961e+02,-6.611871038738821937e+01
3.209799999998530780e+02,-6.611597356018423000e+01
3.209999999998530598e+02,-6.611324936641329941e+01
3.210199999998530416e+02,-6.611053698230834641e+01
3.210399999998530234e+02,-6.610783563903153492e+01
3.210599999998530052e+02,-6.610514465519477767e+01
3.210799999998529870e+02,-6.610246345409412072e+01
3.210999999998529688e+02,-6.609979156932752176e+01
3.211199999998529506e+02,-6.609712864258712273e+01
3.211399999998529324e+02,-6.609447441675040125e+01
3.211599999998529142e+02,-6.609182872653551044e+01
3.211799999998528961e+02,-6.608919148815515143e+01
3.211999999998528779e+02,-6.608656268885988538e+01
3.212199999998528597e+02,-6.608394237690315265e+01
3.212399999998528415e+02,-6.608133065216921409e+01
3.212599999998528233e+02,-6.607872765739122656e+01
3.212799999998528051e+02,-6.607613356984198560e+01
3.212999999998527869e+02,-6.607354858654514373e+01
3.213199999998527687e+02,-6.607097290105625120e+01
3.213399999998527505e+02,-6.606840652028277816e+01
3.213599999998527323e+02,-6.606584903792813179e+01
3.213799999998527142e+02,-6.606329949966162474e+01
3.213999999998526960e+02,-6.606075639482966722e+01
3.214199999998526778e+02,-6.605821774250716771e+01
3.214399999998526596e+02,-6.605568122412461207e+01
3.214599999998526414e+02,-6.605314432510660083e+01
3.214799999998526232e+02,-6.605060446350572079e+01
3.214999999998526050e+02,-6.604805909597625657e+01
3.215199999998525868e+02,-6.604550579894478801e+01
3.215399999998525686e+02,-6.604294232686945065e+01
3.215599999998525504e+02,-6.604036665113039817e+01
3.215799999998525323e+02,-6.603777698317186662e+01
3.215999999998525141e+02,-6.603517178507489405e+01
3.216199999998524959e+02,-6.603254977022132266e+01
3.216399999998524777e+02,-6.602990989700235502e+01
3.216599999998524595e+02,-6.602725135195909445e+01
3.216799999998524413e+02,-6.602457352281828662e+01
3.216999999998524231e+02,-6.602187596745875453e+01
